FIRMA;DIL;Login;WaitTime;WaitCount;CustomMaxAnswered;MEDIATION_DURATION;SAAT
4;1;57;0;0;4;1;16
1;1;110;0;0;3;1;16
1;2;54;0;0;8;0;16
4;1;48;0;0;4;0;16
2;2;29;0;0;2;0;16
3;2;11;0;0;87;0;16
1;2;54;0;0;3;1;16
3;1;65;0;0;3;0;16
2;1;84;0;0;3;0;16
3;1;66;0;0;13;0;16
2;1;83;0;0;4;0;16
2;1;83;0;0;3;0;16
2;1;83;0;0;4;0;16
3;1;66;0;0;3;0;16
2;1;82;0;0;3;0;16
3;1;65;0;0;3;1;16
3;2;14;0;0;87;0;16
1;1;110;0;0;3;0;16
4;1;47;0;0;4;0;16
3;2;14;0;0;79;52;16
4;1;55;0;0;4;1;16
1;1;108;0;0;3;0;16
3;1;65;0;0;3;1;16
1;2;54;0;0;8;1;16
4;1;58;0;0;4;1;16
1;2;53;0;0;4;0;16
3;1;65;0;0;13;0;16
4;1;49;0;0;4;2;16
1;1;108;0;0;3;0;16
2;1;83;0;0;4;0;16
4;1;57;0;0;4;1;16
4;1;49;0;0;4;0;16
1;1;111;0;0;3;0;16
2;1;83;0;0;3;1;16
1;2;53;0;0;4;1;15
4;2;14;0;0;120;1;16
4;1;48;0;0;4;1;16
4;1;57;0;0;4;0;16
4;1;47;0;0;4;1;16
3;2;14;0;0;79;0;16
4;1;55;0;0;4;0;16
4;2;14;0;0;120;0;16
1;2;53;0;0;8;0;16
4;1;57;0;0;4;0;16
1;2;53;0;0;4;0;16
3;2;14;0;0;54;87;16
2;1;83;0;0;4;1;16
4;2;15;0;0;222;43;15
3;1;65;0;0;3;1;16
1;2;54;0;0;8;0;16
4;1;48;0;0;4;1;16
1;2;54;0;0;8;0;16
3;1;66;0;0;3;0;16
1;1;111;0;0;3;0;16
2;2;32;0;0;3;0;16
3;1;66;0;0;3;0;16
4;1;48;0;0;4;1;16
4;1;57;0;0;4;0;16
3;1;66;0;0;3;1;16
1;1;108;0;0;3;1;16
1;2;36;0;0;8;0;16
1;2;53;0;0;4;0;16
1;2;53;0;0;8;0;16
3;1;65;0;0;3;1;15
1;1;111;0;0;5;0;16
1;2;53;0;0;4;0;16
3;2;14;0;0;79;0;16
2;1;83;0;0;4;1;16
1;1;110;0;0;3;0;16
2;1;85;0;0;3;0;16
4;1;57;0;0;4;0;16
2;2;29;0;0;2;0;16
4;2;15;0;0;222;85;15
4;1;63;0;0;3;0;15
3;1;66;0;0;3;0;16
4;1;48;0;0;4;1;16
3;1;66;0;0;3;0;16
3;1;66;0;0;13;0;16
4;1;57;0;0;4;1;16
3;2;10;0;0;87;1;16
1;1;110;0;0;3;0;16
4;1;58;0;0;3;1;16
2;1;83;0;0;3;0;16
4;1;57;0;0;4;1;16
4;1;57;0;0;3;0;16
1;2;53;0;0;4;0;16
2;1;84;0;0;4;0;16
4;2;14;0;0;120;0;16
1;1;113;0;0;20;0;15
1;2;54;0;0;8;1;16
2;2;30;0;0;12;0;16
4;1;59;0;0;3;0;16
2;2;33;0;0;3;0;16
2;1;85;0;0;3;0;16
1;1;107;0;0;3;1;16
4;1;49;0;0;3;1;16
3;1;66;0;0;3;0;16
4;1;48;0;0;3;0;16
1;1;110;0;0;3;0;16
1;1;110;0;0;3;1;16
3;1;66;0;0;13;1;16
4;1;57;0;0;4;0;16
2;1;84;0;0;3;1;16
3;1;66;0;0;13;0;16
2;1;83;0;0;4;1;16
2;1;83;0;0;4;0;16
1;2;53;0;0;4;0;16
1;1;109;0;0;3;0;16
4;1;48;0;0;4;0;16
1;2;54;0;0;8;0;16
3;1;66;0;0;3;0;16
1;1;111;0;0;3;0;16
1;2;53;0;0;4;0;16
4;1;57;0;0;4;0;16
4;1;48;0;0;3;1;16
2;2;30;0;0;2;1;16
2;1;83;0;0;4;0;16
1;1;109;0;0;5;0;16
2;1;84;0;0;4;0;16
3;1;66;0;0;13;0;16
3;1;66;0;0;3;1;15
1;1;108;0;0;3;0;16
3;1;66;0;0;13;0;16
3;1;66;0;0;13;1;16
2;1;84;0;0;4;1;16
3;1;66;0;0;3;0;16
3;1;66;0;0;3;0;16
4;1;48;0;0;3;1;16
2;2;32;0;0;3;10;16
4;1;57;0;0;3;0;16
4;1;57;0;0;3;0;16
2;1;83;0;0;4;0;16
4;2;14;0;0;87;0;16
1;2;53;0;0;4;1;15
4;1;48;0;0;4;0;16
3;1;65;0;0;3;1;16
2;1;84;0;0;4;0;15
1;1;112;0;0;5;1;16
3;1;65;0;0;13;0;16
1;2;53;0;0;4;1;16
3;1;66;0;0;13;0;16
3;1;65;0;0;13;0;16
3;1;65;0;0;3;0;16
2;1;83;0;0;4;0;16
1;2;36;0;0;8;1;16
1;1;111;0;0;5;0;16
4;2;13;0;0;120;0;16
1;1;112;0;0;6;0;16
1;2;53;0;0;8;0;16
3;1;66;0;0;13;1;16
3;2;14;0;0;87;12;16
3;1;66;0;0;13;0;16
3;1;66;0;0;13;1;16
1;2;54;0;0;8;0;16
2;1;84;0;0;4;0;16
2;2;30;0;0;12;0;16
3;1;66;0;0;3;0;16
4;1;57;0;0;3;0;16
3;2;14;0;0;87;1;16
4;1;57;0;0;4;0;16
1;1;110;0;0;3;1;16
3;1;66;0;0;3;0;15
4;1;48;0;0;3;0;16
2;1;83;0;0;4;0;16
4;1;57;0;0;4;0;16
2;1;83;0;0;4;1;16
1;1;111;0;0;6;0;16
3;1;66;0;0;13;0;16
3;2;14;0;0;44;0;15
1;1;110;0;0;3;0;16
4;1;48;0;0;3;0;16
1;2;53;0;0;4;0;16
1;2;54;0;0;8;0;16
1;2;54;0;0;8;1;16
4;1;48;0;0;4;0;16
3;2;14;0;0;79;5;16
1;1;110;0;0;6;0;16
4;1;44;0;0;4;0;16
4;1;57;0;0;4;1;16
2;1;84;0;0;4;0;16
2;1;86;0;0;3;1;16
2;1;84;0;0;4;1;16
2;1;84;0;0;4;1;16
4;1;54;0;0;3;1;15
2;1;85;0;0;3;1;16
3;1;65;0;0;3;0;15
4;1;57;0;0;3;1;16
1;1;112;0;0;6;1;16
3;2;14;0;0;79;0;16
3;2;14;0;0;79;0;16
2;1;84;0;0;3;0;15
2;2;37;0;0;3;0;15
4;1;58;0;0;3;0;16
2;1;84;0;0;4;0;16
3;1;65;0;0;3;1;16
3;1;66;0;0;13;1;16
4;1;63;0;0;3;0;15
3;1;66;0;0;13;0;16
4;1;57;0;0;4;0;16
1;2;53;0;0;4;0;16
2;2;38;0;0;27;0;15
4;1;57;0;0;3;0;16
3;1;66;0;0;3;0;15
2;1;84;0;0;4;0;16
2;1;84;0;0;4;0;16
3;2;14;0;0;79;0;16
1;1;111;0;0;3;0;15
4;1;57;0;0;3;0;16
1;1;110;0;0;5;1;16
1;2;53;0;0;5;0;15
4;1;48;0;0;3;1;16
2;1;84;0;0;3;0;16
1;2;54;0;0;8;1;16
1;2;53;0;0;4;0;16
1;1;112;0;0;6;0;16
2;1;84;0;0;3;1;16
3;1;66;0;0;13;1;16
3;2;14;0;0;79;0;16
4;1;48;0;0;3;0;16
2;2;32;0;0;3;1;16
2;1;84;0;0;4;0;16
4;1;48;0;0;3;0;16
2;1;84;0;0;4;0;16
3;1;66;0;0;3;1;16
3;1;66;0;0;13;0;16
4;1;48;0;0;3;0;16
2;2;34;0;0;3;0;16
2;1;84;0;0;4;0;16
1;1;112;0;0;5;1;16
1;1;110;0;0;6;0;16
1;1;108;0;0;6;0;16
4;1;58;0;0;3;0;16
3;1;66;0;0;13;1;16
4;1;57;0;0;3;1;16
1;1;112;0;0;6;0;16
3;1;66;0;0;13;1;16
3;1;66;0;0;13;1;16
2;2;31;0;0;12;0;16
1;1;112;0;0;6;0;16
3;1;66;0;0;13;0;16
2;1;84;0;0;4;0;16
3;1;66;0;0;13;0;16
3;1;66;0;0;13;0;16
4;1;57;0;0;3;0;16
1;1;110;0;0;6;0;16
1;1;110;0;0;6;0;16
1;2;53;0;0;4;0;16
4;1;57;0;0;3;0;16
1;1;110;0;0;5;1;16
1;2;53;0;0;4;0;16
2;2;31;0;0;12;0;16
2;1;84;0;0;3;0;16
1;2;52;0;0;4;1;16
4;1;49;0;0;3;0;16
4;1;50;0;0;3;1;16
4;1;49;0;0;3;0;16
1;1;109;0;0;6;0;16
2;1;85;0;0;3;0;16
2;1;84;0;0;4;0;16
4;1;56;0;0;3;0;16
3;2;14;0;0;44;0;15
2;1;85;0;0;3;0;16
1;1;110;0;0;6;1;16
4;1;62;0;0;3;1;15
3;1;66;0;0;13;0;16
4;1;57;0;0;3;0;16
3;2;14;0;0;79;0;16
1;1;109;0;0;6;1;16
1;1;112;0;0;3;0;15
1;2;53;0;0;4;1;16
2;1;84;0;0;4;1;16
2;1;86;0;0;3;0;16
2;1;85;0;0;3;0;16
4;2;13;0;0;120;0;16
4;1;48;0;0;3;1;16
1;1;111;0;0;3;0;15
4;1;49;0;0;3;0;16
2;2;33;0;0;3;0;16
3;1;66;0;0;3;1;15
1;1;112;0;0;6;0;16
4;1;56;0;0;3;0;16
2;1;84;0;0;3;0;15
4;1;48;0;0;3;0;16
2;1;85;0;0;3;0;16
3;1;66;0;0;13;1;16
1;1;112;0;0;6;0;16
1;1;111;0;0;6;1;16
1;1;112;0;0;6;1;16
4;1;59;0;0;3;1;16
4;1;58;0;0;3;0;16
2;1;85;0;0;3;0;16
1;1;109;0;0;6;0;16
2;1;86;0;0;3;0;16
2;1;84;0;0;4;0;16
4;1;59;0;0;3;0;16
3;1;66;0;0;13;0;16
1;1;109;0;0;6;0;16
1;1;108;0;0;6;1;16
3;2;14;0;0;79;0;16
4;2;15;0;0;222;27;15
1;1;111;0;0;6;1;16
4;1;59;0;0;3;0;16
2;1;85;0;0;3;0;15
1;1;111;0;0;3;0;15
4;2;13;0;0;120;1;16
1;1;111;0;0;3;0;15
1;2;53;0;0;4;1;16
1;1;108;0;0;6;0;16
1;1;110;0;0;6;0;16
1;2;53;0;0;4;1;16
1;1;113;0;0;3;0;15
2;1;84;0;0;3;1;16
1;1;108;0;0;3;1;15
4;1;50;0;0;3;1;16
2;1;85;0;0;3;1;15
3;1;65;0;0;13;0;16
3;2;14;0;0;79;0;16
1;1;109;0;0;3;0;15
1;1;109;0;0;6;1;16
2;2;38;0;0;4;0;15
1;2;53;0;0;4;1;16
1;1;111;0;0;3;0;15
3;1;65;0;0;13;0;16
3;1;65;0;0;3;0;15
4;1;62;0;0;3;1;15
2;1;84;0;0;3;0;15
1;1;110;0;0;3;0;15
2;1;85;0;0;3;1;16
1;2;53;0;0;4;0;16
1;2;36;0;0;4;1;16
4;1;51;0;0;3;1;16
3;2;10;0;0;44;0;15
4;1;51;0;0;3;0;16
1;1;110;0;0;6;1;16
2;1;85;0;0;3;0;15
4;1;58;0;0;3;0;16
3;1;65;0;0;3;0;15
4;1;49;0;0;3;1;16
4;1;50;0;0;3;0;16
2;1;84;0;0;3;0;15
3;1;65;0;0;13;0;16
3;1;66;0;0;3;1;16
4;2;13;0;0;120;5;16
3;1;66;0;0;3;0;15
3;1;64;0;0;3;1;15
3;1;65;0;0;13;0;16
4;2;15;0;0;222;1;15
4;2;13;0;0;87;119;16
1;2;53;0;0;4;1;16
3;1;65;0;0;3;0;16
1;1;109;0;0;6;1;16
1;1;109;0;0;6;0;16
1;1;112;0;0;6;0;16
4;1;58;0;0;3;0;16
2;1;85;0;0;3;0;16
2;1;85;0;0;3;0;16
3;1;65;0;0;3;0;15
1;1;112;0;0;12;0;15
3;1;65;0;0;13;0;16
2;1;84;0;0;3;0;16
2;1;86;0;0;3;0;16
2;2;38;0;0;27;1;15
1;1;109;0;0;3;1;15
3;2;10;0;0;79;26;16
4;2;14;0;0;87;0;16
2;2;32;0;0;3;0;16
1;1;111;0;0;6;4;16
1;1;111;0;0;3;1;15
1;1;108;0;0;6;0;16
4;1;61;0;0;3;1;15
2;2;32;0;0;3;1;16
4;1;49;0;0;3;0;16
4;1;54;0;0;3;0;15
4;1;58;0;0;3;1;16
1;1;109;0;0;6;1;16
2;2;32;0;0;3;1;16
1;2;53;0;0;4;0;16
4;1;58;54;7;173;85;15
1;1;110;0;0;3;0;15
2;2;33;0;0;3;1;16
2;1;85;0;0;3;0;16
2;1;85;0;0;3;0;16
1;2;53;0;0;4;1;15
2;1;85;0;0;3;0;15
4;1;49;0;0;3;0;16
3;1;66;0;0;3;0;16
1;2;53;0;0;5;1;15
4;2;14;0;0;87;0;16
4;1;50;0;0;3;1;16
3;2;14;0;0;80;0;15
1;1;109;0;0;6;1;16
1;2;53;0;0;4;0;16
3;1;66;0;0;3;0;16
4;1;61;0;0;3;0;15
3;2;14;0;0;44;1;16
4;1;59;0;0;3;0;16
1;1;109;0;0;3;0;15
1;1;110;0;0;6;0;16
2;1;85;0;0;3;0;16
1;2;52;0;0;4;0;16
2;1;86;0;0;3;1;16
4;1;59;0;0;3;0;16
1;1;109;0;0;3;0;15
1;2;53;0;0;4;1;16
3;1;65;0;0;3;1;15
2;1;85;0;0;3;0;15
2;1;88;0;0;3;1;15
4;1;51;0;0;3;0;15
3;1;65;0;0;13;0;16
1;1;111;0;0;3;1;15
2;1;85;0;0;3;0;15
3;2;10;0;0;44;77;16
3;1;65;0;0;3;1;16
1;2;53;0;0;4;0;16
1;1;109;0;0;3;0;15
1;2;53;0;0;4;0;16
2;1;84;0;0;3;0;15
2;1;85;0;0;3;1;16
2;2;33;0;0;3;0;16
3;2;14;0;0;79;0;16
2;1;85;0;0;3;0;15
1;1;110;0;0;35;1;15
4;1;50;0;0;3;0;16
4;1;60;0;0;3;0;16
1;1;110;0;0;6;1;16
2;2;32;0;0;3;0;16
1;2;52;0;0;4;0;16
1;1;109;0;0;6;0;16
1;1;111;0;0;3;0;16
4;2;15;0;0;222;0;15
1;1;114;0;0;3;1;15
1;2;52;0;0;4;1;15
2;2;38;0;0;27;0;15
2;1;84;0;0;3;0;15
1;1;111;0;0;3;1;15
1;1;111;0;0;3;0;15
1;1;112;0;0;3;1;15
2;2;38;0;0;4;0;15
4;2;14;0;0;87;15;16
4;1;59;0;0;3;0;16
2;1;84;0;0;3;0;16
1;2;36;0;0;4;0;15
2;1;84;0;0;3;0;15
1;1;111;0;0;6;0;16
3;1;65;0;0;3;0;16
4;1;54;0;0;3;0;15
3;2;14;0;0;79;0;16
4;1;54;0;0;3;0;15
1;1;108;0;0;3;0;15
1;2;53;0;0;5;1;15
2;2;38;0;0;5;13;15
4;1;60;0;0;3;0;16
4;2;15;0;0;222;14;15
3;1;66;0;0;3;1;15
3;1;66;0;0;3;0;15
3;1;66;0;0;3;11;16
3;1;66;0;0;3;0;15
1;1;111;0;0;12;0;15
4;1;53;0;0;3;0;15
1;1;111;0;0;6;1;16
1;1;112;0;0;12;0;15
1;2;53;0;0;4;0;16
3;1;65;0;0;3;0;16
1;1;111;0;0;3;0;15
4;1;51;0;0;3;1;16
3;1;65;0;0;3;0;15
3;1;65;0;0;3;1;16
4;1;53;0;0;3;0;15
1;1;110;0;0;70;1;15
2;1;85;0;0;3;1;16
1;1;111;0;0;6;0;16
3;1;66;0;0;3;1;15
4;1;61;0;0;3;1;15
4;2;15;0;0;39;26;15
2;1;85;0;0;3;0;16
1;1;111;0;0;6;0;16
2;2;38;0;0;4;1;15
3;1;65;0;0;3;1;16
4;1;54;0;0;3;0;15
3;1;66;0;0;3;0;15
4;1;54;0;0;3;1;15
1;2;36;0;0;4;1;15
1;1;109;0;0;3;0;15
3;1;66;0;0;2;1;15
3;1;65;0;0;3;0;15
4;1;63;0;0;3;1;15
4;2;15;0;0;2;0;15
3;1;66;0;0;3;0;15
3;2;14;0;0;44;0;15
1;1;111;0;0;12;0;15
3;1;66;0;0;3;0;15
1;1;110;0;0;6;1;16
3;1;65;0;0;3;0;15
4;1;62;0;0;3;0;15
3;2;14;0;0;44;0;16
3;2;14;0;0;44;0;15
2;1;85;0;0;3;1;16
3;1;65;0;0;3;1;15
2;1;85;0;0;3;0;15
4;1;63;0;0;3;1;15
1;1;111;0;0;3;0;15
4;2;15;0;0;222;55;15
2;1;84;0;0;3;1;16
1;1;113;0;0;69;0;15
2;1;84;0;0;3;0;15
3;1;66;0;0;3;0;15
4;1;63;0;0;3;0;15
1;2;53;0;0;4;1;15
4;1;63;0;0;3;0;15
1;1;109;0;0;3;0;15
3;1;66;0;0;3;0;15
4;2;15;0;0;39;0;15
1;2;53;0;0;4;1;15
3;1;66;0;0;3;0;15
2;1;85;0;0;3;0;15
2;1;88;0;0;4;1;15
4;1;63;0;0;3;0;15
1;2;53;0;0;4;0;15
1;2;53;0;0;4;0;15
1;1;111;0;0;3;0;15
4;1;51;0;0;3;0;15
4;2;15;0;0;222;1;15
4;1;61;0;0;3;0;15
3;1;66;0;0;3;0;15
4;1;53;0;0;3;0;15
1;1;111;0;0;3;0;15
3;2;14;0;0;44;1;15
3;1;65;0;0;3;0;15
3;1;65;0;0;3;0;15
4;1;62;0;0;4;1;15
4;1;51;0;0;3;0;16
2;2;38;0;0;27;0;15
3;1;65;0;0;3;0;16
4;1;54;0;0;3;0;15
3;1;66;0;0;3;0;15
2;2;38;0;0;27;1;15
1;1;110;0;0;3;0;15
2;1;85;0;0;3;1;15
4;2;15;0;0;39;0;15
2;1;84;0;0;3;1;15
3;2;14;0;0;44;0;15
2;1;84;0;0;3;0;15
1;1;111;0;0;3;1;15
4;1;52;0;0;3;0;15
3;1;66;0;0;3;0;15
2;1;84;0;0;3;1;15
2;1;84;0;0;3;1;15
3;1;66;0;0;3;1;15
2;1;84;0;0;3;0;15
4;1;60;0;0;111;0;15
2;1;85;0;0;3;0;15
1;1;112;0;0;3;1;15
4;1;62;0;0;3;0;15
2;2;38;0;0;4;0;15
4;1;52;0;0;3;1;15
1;1;111;0;0;3;0;15
1;1;109;0;0;3;0;15
4;1;51;0;0;3;1;15
1;2;53;0;0;4;0;15
2;1;84;0;0;3;0;15
1;2;53;0;0;7;0;15
3;1;65;0;0;3;0;15
3;1;66;0;0;2;0;15
4;1;63;0;0;3;0;15
2;1;84;0;0;3;1;15
1;2;53;0;0;4;0;15
3;2;10;0;0;44;0;15
3;2;14;0;0;37;0;15
3;1;64;0;0;3;0;15
3;1;65;0;0;3;1;15
2;1;84;0;0;3;0;15
2;2;37;0;0;3;1;15
1;1;109;0;0;3;0;15
1;1;109;0;0;3;1;15
4;1;63;0;0;3;1;15
1;1;113;0;0;20;0;15
4;2;15;0;0;222;0;15
2;1;86;0;0;4;1;15
3;2;14;0;0;44;1;15
3;1;65;0;0;3;0;15
4;1;61;0;0;3;0;15
2;1;84;0;0;3;0;15
3;1;65;0;0;3;1;15
2;1;84;0;0;3;0;15
2;1;85;0;0;4;1;15
4;2;15;0;0;222;0;15
3;1;65;0;0;3;1;15
3;1;66;0;0;3;0;15
2;1;84;0;0;3;0;15
2;1;85;0;0;3;0;15
4;1;62;0;0;3;0;15
1;1;112;0;0;12;0;15
3;1;65;0;0;3;0;15
1;2;53;0;0;5;1;15
2;1;88;0;0;3;0;15
2;1;84;0;0;3;0;15
4;1;63;0;0;3;0;15
1;1;112;0;0;3;0;15
4;1;62;0;0;4;1;15
2;2;38;0;0;5;0;15
4;2;15;0;0;222;0;15
3;2;14;0;0;37;1;15
3;1;66;0;0;2;0;15
1;1;111;0;0;3;1;15
2;2;38;0;0;4;0;15
4;1;63;0;0;3;0;15
1;1;114;0;0;12;0;15
3;1;65;0;0;3;0;15
2;1;85;0;0;3;0;15
2;2;37;0;0;3;1;15
1;1;111;0;0;3;1;15
2;1;84;0;0;3;0;15
4;1;53;0;0;4;0;15
1;2;54;0;0;5;0;15
3;1;65;0;0;3;1;15
1;1;111;0;0;3;0;15
1;2;54;0;0;5;0;15
1;1;111;0;0;3;0;15
4;1;53;0;0;6;0;15
4;1;53;0;0;3;0;15
2;1;84;0;0;3;1;15
2;2;38;0;0;27;1;15
3;2;14;0;0;44;0;15
4;1;52;0;0;3;1;15
4;1;62;0;0;3;0;15
1;1;110;0;0;3;1;15
3;1;66;0;0;2;1;15
4;1;53;0;0;4;0;15
2;1;85;0;0;4;1;15
2;1;85;0;0;3;0;15
2;1;84;0;0;3;0;15
1;2;52;0;0;4;1;15
2;2;38;0;0;27;0;15
4;1;62;0;0;3;0;15
1;1;109;0;0;3;0;15
1;2;52;0;0;4;0;15
4;1;52;0;0;3;0;15
4;1;53;0;0;3;0;15
2;2;38;0;0;27;1;15
4;1;59;89;8;173;79;15
3;2;14;0;0;37;0;15
2;2;38;0;0;27;0;15
4;2;15;0;0;39;1;15
4;1;53;0;0;3;0;15
3;1;66;0;0;3;1;15
3;1;65;0;0;3;0;15
3;1;66;0;0;3;1;15
1;1;111;0;0;3;0;15
1;2;53;0;0;4;0;15
1;1;109;0;0;3;1;15
2;1;84;0;0;3;1;15
3;1;63;0;0;114;5;15
3;1;63;0;0;16;0;15
2;1;85;0;0;3;0;15
3;2;14;0;0;37;1;15
3;1;65;0;0;3;0;15
1;2;52;0;0;4;0;15
3;1;63;0;0;3;1;15
1;1;109;0;0;3;0;15
1;1;109;0;0;3;0;15
4;1;53;0;0;4;0;15
4;2;15;0;0;222;0;15
2;1;84;0;0;3;0;15
1;1;110;0;0;3;1;15
4;1;62;0;0;3;0;15
3;2;14;0;0;37;0;15
4;1;62;0;0;3;0;15
2;1;85;0;0;3;0;15
1;1;111;0;0;3;0;15
2;1;85;0;0;3;0;15
4;2;15;0;0;222;1;15
1;2;54;0;0;5;0;15
2;1;84;0;0;3;0;15
3;2;14;0;0;37;0;15
1;2;53;0;0;5;1;15
2;1;84;0;0;3;0;15
3;1;66;0;0;3;1;15
4;1;53;0;0;3;1;15
1;1;110;0;0;77;0;15
2;1;84;0;0;3;1;15
2;1;84;0;0;3;0;15
4;1;53;0;0;4;1;15
1;1;112;0;0;3;0;15
2;1;86;0;0;4;0;15
3;1;65;0;0;3;0;15
2;1;85;0;0;4;0;15
3;1;65;0;0;3;0;15
1;1;110;0;0;3;1;15
1;2;52;0;0;4;1;15
1;1;112;0;0;3;0;15
4;1;62;0;0;3;1;15
1;1;112;0;0;3;0;15
3;1;66;0;0;3;0;15
2;1;87;0;0;4;0;15
1;1;109;0;0;3;0;15
3;2;14;0;0;37;1;15
2;1;84;0;0;3;1;15
2;2;38;0;0;27;1;15
1;1;110;0;0;3;0;15
3;1;66;0;0;3;0;15
1;1;109;0;0;3;1;15
1;2;52;0;0;5;1;15
3;1;65;0;0;3;1;15
3;1;66;0;0;2;0;15
1;1;112;0;0;3;1;15
2;2;38;0;0;27;0;15
3;1;64;0;0;3;0;15
2;1;84;0;0;3;0;15
3;1;66;0;0;3;1;15
3;2;14;0;0;2;1;15
4;1;63;0;0;6;0;15
3;1;64;0;0;3;0;15
2;1;84;0;0;3;0;15
3;2;14;0;0;37;0;15
1;1;113;0;0;3;0;15
3;2;14;0;0;37;42;15
1;1;101;84;15;279;69;15
2;1;84;0;0;3;0;15
4;1;50;0;0;16;1;15
3;2;10;0;0;8;0;15
2;1;84;0;0;3;0;15
1;2;53;0;0;4;0;15
2;1;84;0;0;3;0;15
3;1;66;0;0;3;0;15
1;2;35;0;0;5;1;15
4;1;62;0;0;4;0;15
3;1;64;0;0;3;1;15
4;1;63;0;0;6;1;15
2;1;84;0;0;3;0;15
4;2;15;0;0;2;1;15
4;2;15;0;0;2;1;15
3;1;63;0;0;3;1;15
4;1;54;0;0;6;0;15
1;1;114;0;0;3;0;15
2;1;85;0;0;4;0;15
4;1;63;0;0;6;0;15
2;1;84;0;0;3;0;15
2;1;88;0;0;4;0;15
4;1;63;0;0;6;1;15
1;2;53;0;0;5;0;15
3;1;66;0;0;2;0;15
1;1;114;0;0;3;0;15
4;2;15;0;0;39;37;15
4;1;61;0;0;16;1;15
2;1;84;0;0;3;1;15
2;1;84;0;0;3;0;15
2;1;85;0;0;4;1;15
4;1;53;0;0;6;0;15
2;1;84;0;0;3;0;15
4;2;15;0;0;107;1;15
2;2;38;0;0;5;0;15
4;2;15;0;0;107;0;15
3;2;14;0;0;2;0;15
4;2;15;0;0;39;220;15
4;1;53;0;0;4;0;15
2;1;85;0;0;4;0;15
2;2;38;0;0;27;1;15
1;2;50;0;0;3;1;15
4;2;15;0;0;222;1;15
4;1;53;0;0;4;0;15
3;1;66;0;0;2;0;15
3;1;64;0;0;3;1;15
2;1;84;0;0;3;0;15
2;1;84;0;0;3;0;15
1;1;109;0;0;3;0;15
3;1;65;0;0;3;1;15
1;2;53;0;0;4;0;15
4;1;54;0;0;6;1;15
4;1;53;0;0;4;0;15
1;1;112;0;0;3;1;15
1;1;113;0;0;12;1;15
3;1;66;0;0;3;1;15
1;1;114;0;0;12;1;15
1;1;108;0;0;3;1;15
4;1;54;0;0;6;1;15
4;1;50;29;2;111;66;15
3;1;66;0;0;2;0;15
3;1;66;0;0;2;0;15
2;2;38;0;0;3;0;15
3;1;66;0;0;3;1;15
4;2;15;0;0;39;0;15
4;1;50;0;0;4;0;15
2;1;85;0;0;4;0;15
1;2;36;0;0;4;1;15
3;2;10;0;0;37;27;15
4;1;62;0;0;16;0;15
4;1;61;0;0;3;0;15
3;1;64;0;0;3;0;15
3;1;66;0;0;2;0;15
3;1;66;0;0;2;1;15
4;1;62;0;0;6;0;15
3;1;65;0;0;3;0;15
4;1;54;0;0;6;0;15
4;1;63;0;0;6;0;15
4;1;53;0;0;6;1;15
3;2;14;0;0;37;0;15
1;2;52;0;0;5;0;15
2;1;85;0;0;4;0;15
2;1;84;0;0;3;1;15
1;1;111;0;0;3;0;15
4;1;54;0;0;6;0;15
4;1;51;0;0;6;0;15
3;2;14;0;0;2;1;15
3;1;66;0;0;2;0;15
2;1;87;0;0;4;1;15
2;1;85;0;0;4;0;15
1;1;114;0;0;12;0;15
1;2;53;0;0;4;0;15
4;1;54;0;0;6;1;15
4;1;54;0;0;6;0;15
3;1;64;0;0;3;0;15
4;1;54;0;0;6;1;15
2;1;85;0;0;3;1;15
4;1;54;0;0;6;1;15
2;2;38;0;0;27;1;15
4;1;54;0;0;6;0;15
2;1;84;0;0;3;0;15
2;1;84;0;0;3;0;15
1;1;111;0;0;3;1;15
3;1;64;0;0;3;0;15
3;1;64;0;0;3;1;15
2;2;38;0;0;27;0;15
2;1;85;0;0;4;1;15
1;2;53;0;0;4;0;15
2;1;85;0;0;4;1;15
1;1;113;0;0;20;1;15
4;1;54;0;0;6;1;15
1;1;111;0;0;12;0;15
2;2;38;0;0;27;1;15
1;1;110;0;0;12;0;15
1;1;112;0;0;3;0;15
2;1;84;0;0;3;0;15
4;1;63;0;0;6;0;15
4;1;54;0;0;6;1;15
2;2;38;0;0;14;25;15
3;1;65;0;0;3;0;15
4;1;61;0;0;16;0;15
2;2;38;0;0;3;1;15
4;1;63;0;0;6;0;15
2;1;84;0;0;3;0;15
1;1;102;136;21;188;124;14
2;1;88;0;0;4;1;15
4;1;54;0;0;6;0;15
1;1;113;0;0;12;0;15
2;1;84;0;0;3;1;15
3;2;14;0;0;37;0;15
1;1;111;0;0;12;1;15
1;2;52;0;0;3;1;15
2;1;85;0;0;4;0;15
2;1;88;0;0;3;0;15
2;1;84;0;0;4;0;15
2;1;85;0;0;4;0;15
3;2;14;0;0;2;35;15
3;2;14;0;0;2;1;15
2;2;38;0;0;3;0;15
4;1;62;0;0;6;1;15
4;1;62;0;0;16;0;15
2;1;86;0;0;4;0;15
3;1;64;0;0;3;0;15
1;1;111;0;0;12;1;15
4;1;63;0;0;6;0;15
4;1;54;0;0;6;0;15
2;1;85;0;0;4;0;15
3;2;14;0;0;37;0;15
1;1;112;63;9;220;31;15
2;2;38;0;0;27;0;15
3;1;64;0;0;3;0;15
2;1;84;0;0;4;1;15
2;1;86;0;0;4;0;15
4;2;15;0;0;107;0;15
3;1;64;0;0;3;0;15
